Team,Player,Week,Rank,Projected_Points,Actual_Points,Position,Total_Expected,Total_Actual,Point-Residuals
Hot Chubb Time  Machine 2,Eagles D/ST,9,30,6.84,9,D/ST,121.78,135,2.16
Hot Chubb Time  Machine 2,Eagles D/ST,10,20,6.13,6,D/ST,121.78,135,-0.13
Hot Chubb Time  Machine 2,Eagles D/ST,11,22,6.58,11,D/ST,121.78,135,4.42
Hot Chubb Time  Machine 2,Eagles D/ST,12,16,6.48,9,D/ST,121.78,135,2.52
Dakcidental  Thumblers ,Ryan Tannehill,3,16,16.04,11.54,QB,251.37,161.24,-4.5
Dakcidental  Thumblers ,Ryan Tannehill,4,19,15.05,10.7,QB,251.37,161.24,-4.35
Dakcidental  Thumblers ,Ryan Tannehill,5,28,16.55,18.76,QB,251.37,161.24,2.21
Corduroy Patterson,Nelson Agholor,3,26,11.01,4.1,WR,87.21,75.2,-6.91
Trash Trash,Chargers D/ST,3,4,6.22,-6,D/ST,105.45,57,-12.22
Dessert Desperadoes,Geno Smith,4,19,19.37,13.1,QB,148.82,260.94,-6.27
Dessert Desperadoes,Geno Smith,5,14,17.46,19.08,QB,148.82,260.94,1.62
Dessert Desperadoes,Geno Smith,6,25,18.26,20.8,QB,148.82,260.94,2.54
Dessert Desperadoes,Geno Smith,7,20,17.23,19.2,QB,148.82,260.94,1.97
Dessert Desperadoes,Geno Smith,8,0,0,0,QB,148.82,260.94,0
Dessert Desperadoes,Geno Smith,9,28,19.91,19.32,QB,148.82,260.94,-0.59
Dessert Desperadoes,Geno Smith,10,9,17.41,22.98,QB,148.82,260.94,5.57
Dessert Desperadoes,Geno Smith,11,13,18.95,20.56,QB,148.82,260.94,1.61
Dessert Desperadoes,Geno Smith,12,3,16.84,15.32,QB,148.82,260.94,-1.52
Dessert Desperadoes,Bears D/ST,4,16,6.15,5,D/ST,66.9,40,-1.15
Deshaunorable Discharge,Mack Hollins,4,9,7.7,14,WR,80.71,141.96,6.3
Deshaunorable Discharge,Mack Hollins,5,1,10.81,6.3,WR,80.71,141.96,-4.51
Hot Chubb Time  Machine 2,Josh Reynolds,4,3,11.73,21.1,WR,58.02,94.7,9.37
Hot Chubb Time  Machine 2,Josh Reynolds,5,9,11.6,15.2,WR,58.02,94.7,3.6
Country Road Take Mahomes ,Josh Reynolds,7,3,11.73,21.1,WR,58.02,94.7,9.37
3 PP Wine,Eno Benjamin,4,26,14.03,23.3,RB,64.37,86.4,9.27
3 PP Wine,Eno Benjamin,5,29,13.2,8.5,RB,64.37,86.4,-4.7
3 PP Wine,Eno Benjamin,6,7,9.8,3.7,RB,64.37,86.4,-6.1
3 PP Wine,Eno Benjamin,7,11,8.28,0,RB,64.37,86.4,-8.28
3 PP Wine,Eno Benjamin,8,21,8.16,5.5,RB,64.37,86.4,-2.66
3 PP Wine,Eno Benjamin,9,31,6.03,14.3,RB,64.37,86.4,8.27
3 PP Wine,Eno Benjamin,10,10,14.37,9.5,RB,64.37,86.4,-4.87
Corduroy Patterson,Zay Jones,4,1,9.43,6.5,WR,109.2,184.5,-2.93
Corduroy Patterson,Zay Jones,5,17,10.88,9,WR,109.2,184.5,-1.88
Corduroy Patterson,Zay Jones,6,29,9.81,14.8,WR,109.2,184.5,4.99
Corduroy Patterson,Zay Jones,8,26,10.13,27.5,WR,109.2,184.5,17.37
Corduroy Patterson,Zay Jones,9,30,11.65,3.6,WR,109.2,184.5,-8.05
Corduroy Patterson,Zay Jones,10,32,12.01,21.7,WR,109.2,184.5,9.69
Corduroy Patterson,Zay Jones,11,24,13.37,34.9,WR,109.2,184.5,21.53
Corduroy Patterson,Zay Jones,12,6,0,0,WR,109.2,184.5,0
Corduroy Patterson,Tyler Conklin,4,22,7.7,3.5,TE,86,106.8,-4.2
Corduroy Patterson,Tyler Conklin,5,18,7.78,2.9,TE,86,106.8,-4.88
3 PP Wine,Tyler Conklin,9,30,8.96,0,TE,86,106.8,-8.96
Corduroy Patterson,Tyler Conklin,11,22,7.7,3.5,TE,86,106.8,-4.2
Country Road Take Mahomes ,Craig Reynolds,4,31,8.87,5.2,RB,45.06,30.8,-3.67
3 PP Wine,Mike Boone,5,27,9.03,1.4,RB,15.89,28.8,-7.63
3 PP Wine,Mike Boone,6,20,7.09,4.9,RB,15.89,28.8,-2.19
3 PP Wine,Matthew Wright,5,0,7.87,7,K,0,67,-0.87
Country Road Take Mahomes ,Caleb Huntley,5,4,6.94,3.4,RB,0,44.9,-3.54
Trash Trash,Caleb Huntley,9,4,6.94,3.4,RB,0,44.9,-3.54
Trash Trash,Jaguars D/ST,5,31,7.75,6,D/ST,61.54,67,-1.75
Trash Trash,Jaguars D/ST,6,30,7.32,-4,D/ST,61.54,67,-11.32
Trash Trash,Jaguars D/ST,7,16,5.87,-2,D/ST,61.54,67,-7.87
Trash Trash,Jaguars D/ST,8,29,5.83,5,D/ST,61.54,67,-0.83
Trash Trash,Latavius Murray,5,0,0,0,RB,0,117.2,0
Trash Trash,Latavius Murray,6,8,7.06,7.7,RB,0,117.2,0.64
Trash Trash,Latavius Murray,7,29,9.48,17.2,RB,0,117.2,7.72
Trash Trash,Latavius Murray,8,19,14.54,10.8,RB,0,117.2,-3.74
Trash Trash,Latavius Murray,9,7,11.09,10.1,RB,0,117.2,-0.99
Trash Trash,Latavius Murray,10,20,12.16,6.1,RB,0,117.2,-6.06
Trash Trash,Latavius Murray,11,26,12.91,21.2,RB,0,117.2,8.29
Trash Trash,Latavius Murray,12,28,0,0,RB,0,117.2,0
Devon Allen’s Hurdle crew,Corey Davis,5,22,9.89,2.5,WR,121.51,84,-7.39
Devon Allen’s Hurdle crew,Corey Davis,6,30,0,0,WR,121.51,84,0
Devon Allen’s Hurdle crew,Corey Davis,7,18,10.09,5.8,WR,121.51,84,-4.29
Devon Allen’s Hurdle crew,Corey Davis,8,5,9.95,7.2,WR,121.51,84,-2.75
Devon Allen’s Hurdle crew,Will Dissly,5,32,5.34,5.4,TE,48.08,84,0.06
Devon Allen’s Hurdle crew,Will Dissly,6,26,5.17,4.8,TE,48.08,84,-0.37
Devon Allen’s Hurdle crew,Will Dissly,7,0,0,0,TE,48.08,84,0
Devon Allen’s Hurdle crew,Will Dissly,8,24,5.61,3.7,TE,48.08,84,-1.91
Devon Allen’s Hurdle crew,Will Dissly,9,12,5.19,4.2,TE,48.08,84,-0.99
Devon Allen’s Hurdle crew,Will Dissly,10,7,4.81,4,TE,48.08,84,-0.81
Devon Allen’s Hurdle crew,Will Dissly,11,8,4.7,2.3,TE,48.08,84,-2.4
Devon Allen’s Hurdle crew,Will Dissly,12,2,6.33,4.1,TE,48.08,84,-2.23
RightInThe McManus,Daniel Jones,6,32,17.53,24.64,QB,252.4,232.06,7.11
RightInThe McManus,Daniel Jones,7,6,15.69,14.52,QB,252.4,232.06,-1.17
RightInThe McManus,Daniel Jones,8,16,14.6,17.1,QB,252.4,232.06,2.5
RightInThe McManus,Daniel Jones,9,2,15.9,19.36,QB,252.4,232.06,3.46
RightInThe McManus,Daniel Jones,10,16,15.64,9.9,QB,252.4,232.06,-5.74
RightInThe McManus,Daniel Jones,11,15,16.56,13.52,QB,252.4,232.06,-3.04
RightInThe McManus,Daniel Jones,12,27,15.13,28.78,QB,252.4,232.06,13.65
RightInThe McManus,Devin Duvernay,6,25,9.24,1.7,WR,105.47,116.1,-7.54
RightInThe McManus,Devin Duvernay,7,23,8.36,6.9,WR,105.47,116.1,-1.46
RightInThe McManus,Devin Duvernay,8,1,7.84,10.3,WR,105.47,116.1,2.46
RightInThe McManus,Devin Duvernay,9,28,7.84,0,WR,105.47,116.1,-7.84
RightInThe McManus,Devin Duvernay,10,11,6.7,4.9,WR,105.47,116.1,-1.8
RightInThe McManus,Devin Duvernay,11,12,11.21,2.4,WR,105.47,116.1,-8.81
RightInThe McManus,Devin Duvernay,12,11,9.53,6.2,WR,105.47,116.1,-3.33
RightInThe McManus,Panthers D/ST,6,11,3.64,5,D/ST,89.49,82,1.36
RightInThe McManus,Panthers D/ST,7,18,5.47,2,D/ST,89.49,82,-3.47
RightInThe McManus,Panthers D/ST,8,8,5.07,-6,D/ST,89.49,82,-11.07
RightInThe McManus,Panthers D/ST,9,32,6.42,8,D/ST,89.49,82,1.58
Hot Chubb Time  Machine 2,Joshua Kelley,6,13,6.14,0,RB,46.58,50.6,-6.14
Trash Trash,Alec Pierce,6,15,7.24,9.5,WR,145.6,95,2.26
Trash Trash,Alec Pierce,7,23,10.72,13.9,WR,145.6,95,3.18
Trash Trash,Alec Pierce,8,32,10.13,6.7,WR,145.6,95,-3.43
Trash Trash,Brett Maher,6,24,8.27,3,K,129.42,131,-5.27
Trash Trash,Brett Maher,7,18,8.25,6,K,129.42,131,-2.25
Trash Trash,Brett Maher,8,25,8.28,11,K,129.42,131,2.72
Trash Trash,Brett Maher,10,2,6.07,4,K,129.42,131,-2.07
Trash Trash,Brett Maher,11,7,8.03,6,K,129.42,131,-2.03
Trash Trash,Brett Maher,12,5,8.11,7,K,129.42,131,-1.11
Devon Allen’s Hurdle crew,Samaje Perine,6,4,7.57,3.4,RB,91.56,133.7,-4.17
Devon Allen’s Hurdle crew,Samaje Perine,7,15,5.99,3.6,RB,91.56,133.7,-2.39
Deshaunorable Discharge,Samaje Perine,12,4,7.57,3.4,RB,91.56,133.7,-4.17
Deshaunorable Discharge,Jason Myers,6,27,7.54,10,K,124.21,130,2.46
Deshaunorable Discharge,Jason Myers,7,9,7.98,6,K,124.21,130,-1.98
Deshaunorable Discharge,Jason Myers,8,22,7.8,13,K,124.21,130,5.2
Deshaunorable Discharge,Jason Myers,9,23,7.7,16,K,124.21,130,8.3
Deshaunorable Discharge,Jason Myers,10,24,7.96,11,K,124.21,130,3.04
Deshaunorable Discharge,Commanders D/ST,6,16,5.79,6,D/ST,109.17,96,0.21
Deshaunorable Discharge,Commanders D/ST,7,28,6,11,D/ST,109.17,96,5
Deshaunorable Discharge,Commanders D/ST,8,20,4.52,5,D/ST,109.17,96,0.48
Trash Trash,Commanders D/ST,11,18,6.65,6,D/ST,109.17,96,-0.65
Trash Trash,Commanders D/ST,12,16,5.79,6,D/ST,109.17,96,0.21
Deshaunorable Discharge,Randall Cobb,6,15,0,0,WR,115.53,73.1,0
Deshaunorable Discharge,Randall Cobb,7,2,9.6,1.8,WR,115.53,73.1,-7.8
Dakcidental  Thumblers ,Zach Wilson,6,12,14.1,16.4,QB,206.71,97.14,2.3
Dakcidental  Thumblers ,Zach Wilson,7,11,15.9,4.5,QB,206.71,97.14,-11.4
Dakcidental  Thumblers ,Zach Wilson,8,1,12.35,7.24,QB,206.71,97.14,-5.11
JTT 4EVR,Deon Jackson,6,16,5.55,5,RB,38.32,62.6,-0.55
JTT 4EVR,Deon Jackson,7,11,5.42,0,RB,38.32,62.6,-5.42
JTT 4EVR,Deon Jackson,8,3,3.28,0.6,RB,38.32,62.6,-2.68
JTT 4EVR,Deon Jackson,9,0,0,0,RB,38.32,62.6,0
JTT 4EVR,Deon Jackson,10,21,3.16,10.6,RB,38.32,62.6,7.44
JTT 4EVR,Deon Jackson,11,24,11.49,28.1,RB,38.32,62.6,16.61
JTT 4EVR,Deon Jackson,12,8,0,0.3,RB,38.32,62.6,0.3
Country Road Take Mahomes ,Ben Skowronek,6,25,6.51,16.7,WR,57.14,84.3,10.19
Corduroy Patterson,Robert Tonyan,7,3,6.93,2,TE,122.08,89.6,-4.93
Corduroy Patterson,Robert Tonyan,8,0,0,0,TE,122.08,89.6,0
Dakcidental  Thumblers ,Robert Tonyan,9,12,6.15,1.4,TE,122.08,89.6,-4.75
Dakcidental  Thumblers ,Robert Tonyan,10,1,8.51,6.2,TE,122.08,89.6,-2.31
Dakcidental  Thumblers ,Robert Tonyan,11,4,8.55,8.5,TE,122.08,89.6,-0.05
Dakcidental  Thumblers ,Robert Tonyan,12,27,8.93,5.9,TE,122.08,89.6,-3.03
Hot Chubb Time  Machine 2,Jets D/ST,7,5,4.78,-1,D/ST,70.84,112,-5.78
3 PP Wine,Jets D/ST,8,29,6.85,6,D/ST,70.84,112,-0.85
JTT 4EVR,Jets D/ST,11,28,7.82,9,D/ST,70.84,112,1.18
JTT 4EVR,Jets D/ST,12,15,5.9,4,D/ST,70.84,112,-1.9
Trash Trash,Chuba Hubbard,7,4,7.11,15.3,RB,68.75,58.8,8.19
Trash Trash,Chuba Hubbard,8,18,0,0,RB,68.75,58.8,0
Trash Trash,Chuba Hubbard,9,10,0,0,RB,68.75,58.8,0
Trash Trash,Chuba Hubbard,10,18,9.85,1.4,RB,68.75,58.8,-8.45
JTT 4EVR,Chris Boswell,7,0,0,0,K,126.64,62,0
JTT 4EVR,Chris Boswell,8,9,8.43,8,K,126.64,62,-0.43
JTT 4EVR,Chris Boswell,9,9,8.18,5,K,126.64,62,-3.18
Sunday Funday,Ka'imi Fairbairn,7,20,7.43,7,K,118.09,112,-0.43
Sunday Funday,Ka'imi Fairbairn,8,28,5.18,16,K,118.09,112,10.82
Sunday Funday,Ka'imi Fairbairn,9,16,7.13,6,K,118.09,112,-1.13
Sunday Funday,Ka'imi Fairbairn,10,17,7.46,9,K,118.09,112,1.54
Sunday Funday,Ka'imi Fairbairn,11,6,7.3,5,K,118.09,112,-2.3
Sunday Funday,Ka'imi Fairbairn,12,2,6.95,5,K,118.09,112,-1.95
Corduroy Patterson,Parris Campbell,8,31,9.49,3.3,WR,99.2,124.1,-6.19
Corduroy Patterson,Parris Campbell,9,15,9.67,9.1,WR,99.2,124.1,-0.57
Corduroy Patterson,Parris Campbell,10,9,9.23,3.6,WR,99.2,124.1,-5.63
Corduroy Patterson,Parris Campbell,11,17,10.51,20.6,WR,99.2,124.1,10.09
Corduroy Patterson,Parris Campbell,12,6,11.09,11.7,WR,99.2,124.1,0.61
Deshaunorable Discharge,Kyren Williams,8,22,7.17,0.7,RB,15.23,26.8,-6.47
Deshaunorable Discharge,Kyren Williams,9,1,0,0,RB,15.23,26.8,0
Deshaunorable Discharge,Kyren Williams,10,4,0,0,RB,15.23,26.8,0
Deshaunorable Discharge,Kyren Williams,11,26,3.99,6.9,RB,15.23,26.8,2.91
Deshaunorable Discharge,Kyren Williams,12,15,5.19,5.4,RB,15.23,26.8,0.21
Trash Trash,Andy Dalton,8,15,15.82,10.9,QB,30.19,155.62,-4.92
Trash Trash,Andy Dalton,9,21,15.54,7.06,QB,30.19,155.62,-8.48
JTT 4EVR,Andy Dalton,10,28,16.18,17.16,QB,30.19,155.62,0.98
Trash Trash,Donovan Peoples-Jones,8,26,10.24,13.1,WR,107.67,151.4,2.86
Trash Trash,Donovan Peoples-Jones,9,10,9.16,12.1,WR,107.67,151.4,2.94
Trash Trash,Donovan Peoples-Jones,10,0,0,0,WR,107.67,151.4,0
Trash Trash,Donovan Peoples-Jones,11,18,10.04,14.9,WR,107.67,151.4,4.86
Trash Trash,Donovan Peoples-Jones,12,22,9.74,17.1,WR,107.67,151.4,7.36
Devon Allen’s Hurdle crew,Marquise Goodwin,8,14,0,0,WR,35.23,90.2,0
Devon Allen’s Hurdle crew,Marquise Goodwin,9,12,4.68,7.3,WR,35.23,90.2,2.62
Sunday Funday,Keaontay Ingram,8,13,2.54,0,RB,11.6,15.6,-2.54
Sunday Funday,Keaontay Ingram,9,21,4.08,0,RB,11.6,15.6,-4.08
Sunday Funday,Keaontay Ingram,10,31,1.47,0.2,RB,11.6,15.6,-1.27
Sunday Funday,Keaontay Ingram,11,14,1.08,0.5,RB,11.6,15.6,-0.58
Sunday Funday,Keaontay Ingram,12,1,5.32,1.9,RB,11.6,15.6,-3.42
Hot Chubb Time  Machine 2,Greg Dulcich,8,25,8.42,12.7,TE,39.19,72.2,4.28
Hot Chubb Time  Machine 2,Greg Dulcich,10,24,8.13,7,TE,39.19,72.2,-1.13
Hot Chubb Time  Machine 2,Greg Dulcich,11,7,8.38,3.1,TE,39.19,72.2,-5.28
Hot Chubb Time  Machine 2,Greg Dulcich,12,13,7.61,14.5,TE,39.19,72.2,6.89
Corduroy Patterson,Chiefs D/ST,9,31,7.61,5,D/ST,59.1,85,-2.61
3 PP Wine,Chiefs D/ST,12,31,7.61,5,D/ST,59.1,85,-2.61
Trash Trash,Wil Lutz,9,8,7.32,7,K,126.42,93,-0.32
Trash Trash,Seahawks D/ST,9,25,4.96,10,D/ST,65.1,69,5.04
Dakcidental  Thumblers ,Cairo Santos,9,13,6.19,4,K,121.85,90,-2.19
Dakcidental  Thumblers ,Cairo Santos,10,13,8.2,7,K,121.85,90,-1.2
Dakcidental  Thumblers ,Cairo Santos,11,9,8.2,6,K,121.85,90,-2.2
Dakcidental  Thumblers ,Cairo Santos,12,7,8.16,6,K,121.85,90,-2.16
Dakcidental  Thumblers ,Terrace Marshall Jr.,9,27,9.99,5.3,WR,35.07,67.7,-4.69
Dakcidental  Thumblers ,Terrace Marshall Jr.,10,26,8.85,10.6,WR,35.07,67.7,1.75
Dakcidental  Thumblers ,Terrace Marshall Jr.,11,1,7.77,1.8,WR,35.07,67.7,-5.97
Dakcidental  Thumblers ,Terrace Marshall Jr.,12,0,0,0,WR,35.07,67.7,0
RightInThe McManus,Joey Slye,9,2,6.27,19,K,126.99,97,12.73
RightInThe McManus,Joey Slye,10,25,6.43,12,K,126.99,97,5.57
RightInThe McManus,Joey Slye,11,20,7.02,8,K,126.99,97,0.98
RightInThe McManus,Joey Slye,12,24,6.3,8,K,126.99,97,1.7
Hot Chubb Time  Machine 2,Isaiah Likely,9,2,10.02,9.4,TE,82.16,61.4,-0.62
3 PP Wine,Vikings D/ST,9,24,5.51,8,D/ST,82.3,55,2.49
3 PP Wine,Dontrell Hilliard,9,20,6.69,1.8,RB,83.09,77.2,-4.89
Sunday Funday,Raiders D/ST,10,25,6.44,10,D/ST,72.94,56,3.56
Sunday Funday,Raiders D/ST,11,30,5.71,0,D/ST,72.94,56,-5.71
Sunday Funday,Raiders D/ST,12,29,5.18,6,D/ST,72.94,56,0.82
Trash Trash,Jacoby Brissett,10,4,14.18,25.86,QB,138.37,168.42,11.68
Trash Trash,Jacoby Brissett,11,20,15.99,13.1,QB,138.37,168.42,-2.89
Trash Trash,Jacoby Brissett,12,5,0,0,QB,138.37,168.42,0
Trash Trash,Cardinals D/ST,10,32,6.14,10,D/ST,66.68,82,3.86
Trash Trash,Deshaun Watson,10,5,19.24,5.34,QB,112.35,34.32,-13.9
Trash Trash,Deshaun Watson,11,7,17.73,16.34,QB,112.35,34.32,-1.39
Trash Trash,Deshaun Watson,12,15,17.09,12.64,QB,112.35,34.32,-4.45
Devon Allen’s Hurdle crew,Robbie Gould,10,23,7.74,10,K,130.48,103,2.26
Devon Allen’s Hurdle crew,Robbie Gould,11,22,7.59,8,K,130.48,103,0.41
Devon Allen’s Hurdle crew,Robbie Gould,12,28,7.56,8,K,130.48,103,0.44
3 PP Wine,Giants D/ST,10,31,6.59,8,D/ST,78.92,61,1.41
3 PP Wine,Odell Beckham Jr.,10,0,0,0,WR,0,0,0
3 PP Wine,Odell Beckham Jr.,11,0,0,0,WR,0,0,0
3 PP Wine,Odell Beckham Jr.,12,0,0,0,WR,0,0,0
Deshaunorable Discharge,Titans D/ST,10,20,5.13,6,D/ST,85.04,63,0.87
Deshaunorable Discharge,Titans D/ST,11,29,6.21,11,D/ST,85.04,63,4.79
Country Road Take Mahomes ,Cameron Dicker,10,6,7.71,6,K,21.82,68,-1.71
Sunday Funday,Colt McCoy,11,19,0,0,QB,0,32.8,0
Sunday Funday,Colt McCoy,12,0,0,0,QB,0,32.8,0
Hot Chubb Time  Machine 2,Christian Watson,11,32,9.64,21.1,WR,108.76,134.5,11.46
Hot Chubb Time  Machine 2,Christian Watson,12,6,11.26,21,WR,108.76,134.5,9.74
Deshaunorable Discharge,Darius Slayton,11,30,8.63,13.6,WR,15.93,115.1,4.97
Deshaunorable Discharge,Darius Slayton,12,24,10.39,9.3,WR,15.93,115.1,-1.09
Country Road Take Mahomes ,Foster Moreau,11,15,8.6,4.2,TE,52.51,70.8,-4.4
Hot Chubb Time  Machine 2,Taylor Heinicke,12,23,15.2,11.42,QB,7.93,105.72,-3.78
Country Road Take Mahomes ,Juwan Johnson,12,8,7.94,0,TE,4.28,118.6,-7.94
